dataset,config,label_level,tagging_scheme,split_name,k,seed,entity_type,mention_count,target_k,meets_k,train_sentences,total_entity_mentions,share_of_mentions
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-actor,57,50,True,1421,4901,0.01163027953478882
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-artist/author,130,50,True,1421,4901,0.026525198938992044
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-athlete,62,50,True,1421,4901,0.01265047949398082
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-director,71,50,True,1421,4901,0.014486839420526422
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-other,228,50,True,1421,4901,0.04652111813915528
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-politician,75,50,True,1421,4901,0.015302999387880024
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-scholar,54,50,True,1421,4901,0.011018159559273618
fewnerd,supervised,fine,BIO,k50_seed242,50,242,person-soldier,54,50,True,1421,4901,0.011018159559273618
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-airplane,50,50,True,1421,4901,0.010201999591920016
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-car,55,50,True,1421,4901,0.011222199551112018
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-food,56,50,True,1421,4901,0.011426239542950418
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-game,56,50,True,1421,4901,0.011426239542950418
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-other,55,50,True,1421,4901,0.011222199551112018
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-ship,65,50,True,1421,4901,0.013262599469496022
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-software,51,50,True,1421,4901,0.010406039583758417
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-train,51,50,True,1421,4901,0.010406039583758417
fewnerd,supervised,fine,BIO,k50_seed242,50,242,product-weapon,58,50,True,1421,4901,0.011834319526627219
fewnerd,supervised,fine,BIO,k50_seed42,50,42,art-broadcastprogram,56,50,True,1395,4989,0.011224694327520546
fewnerd,supervised,fine,BIO,k50_seed42,50,42,art-film,54,50,True,1395,4989,0.010823812387251955
fewnerd,supervised,fine,BIO,k50_seed42,50,42,art-music,55,50,True,1395,4989,0.01102425335738625
fewnerd,supervised,fine,BIO,k50_seed42,50,42,art-other,61,50,True,1395,4989,0.012226899178192023
fewnerd,supervised,fine,BIO,k50_seed42,50,42,art-painting,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,art-writtenart,50,50,True,1395,4989,0.010022048506714773
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-airport,52,50,True,1395,4989,0.010422930446983364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-hospital,59,50,True,1395,4989,0.011826017237923432
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-hotel,54,50,True,1395,4989,0.010823812387251955
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-library,56,50,True,1395,4989,0.011224694327520546
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-other,77,50,True,1395,4989,0.01543395470034075
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-restaurant,57,50,True,1395,4989,0.011425135297654841
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-sportsfacility,56,50,True,1395,4989,0.011224694327520546
fewnerd,supervised,fine,BIO,k50_seed42,50,42,building-theater,56,50,True,1395,4989,0.011224694327520546
fewnerd,supervised,fine,BIO,k50_seed42,50,42,event-attack/battle/war/militaryconflict,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,event-disaster,50,50,True,1395,4989,0.010022048506714773
fewnerd,supervised,fine,BIO,k50_seed42,50,42,event-election,55,50,True,1395,4989,0.01102425335738625
fewnerd,supervised,fine,BIO,k50_seed42,50,42,event-other,55,50,True,1395,4989,0.01102425335738625
fewnerd,supervised,fine,BIO,k50_seed42,50,42,event-protest,57,50,True,1395,4989,0.011425135297654841
fewnerd,supervised,fine,BIO,k50_seed42,50,42,event-sportsevent,50,50,True,1395,4989,0.010022048506714773
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-GPE,781,50,True,1395,4989,0.15654439767488473
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-bodiesofwater,54,50,True,1395,4989,0.010823812387251955
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-island,59,50,True,1395,4989,0.011826017237923432
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-mountain,53,50,True,1395,4989,0.01062337141711766
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-other,101,50,True,1395,4989,0.02024453798356384
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-park,60,50,True,1395,4989,0.012026458208057728
fewnerd,supervised,fine,BIO,k50_seed42,50,42,location-road/railway/highway/transit,50,50,True,1395,4989,0.010022048506714773
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-company,140,50,True,1395,4989,0.028061735818801364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-education,75,50,True,1395,4989,0.01503307276007216
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-government/governmentagency,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-media/newspaper,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-other,163,50,True,1395,4989,0.03267187813189016
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-politicalparty,52,50,True,1395,4989,0.010422930446983364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-religion,52,50,True,1395,4989,0.010422930446983364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-showorganization,53,50,True,1395,4989,0.01062337141711766
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-sportsleague,53,50,True,1395,4989,0.01062337141711766
fewnerd,supervised,fine,BIO,k50_seed42,50,42,organization-sportsteam,67,50,True,1395,4989,0.013429544998997796
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-astronomything,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-award,58,50,True,1395,4989,0.011625576267789137
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-biologything,50,50,True,1395,4989,0.010022048506714773
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-chemicalthing,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-currency,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-disease,53,50,True,1395,4989,0.01062337141711766
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-educationaldegree,52,50,True,1395,4989,0.010422930446983364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-god,54,50,True,1395,4989,0.010823812387251955
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-language,52,50,True,1395,4989,0.010422930446983364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-law,53,50,True,1395,4989,0.01062337141711766
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-livingthing,55,50,True,1395,4989,0.01102425335738625
fewnerd,supervised,fine,BIO,k50_seed42,50,42,other-medical,68,50,True,1395,4989,0.013629985969132091
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-actor,86,50,True,1395,4989,0.01723792343154941
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-artist/author,157,50,True,1395,4989,0.03146923231108439
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-athlete,55,50,True,1395,4989,0.01102425335738625
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-director,59,50,True,1395,4989,0.011826017237923432
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-other,244,50,True,1395,4989,0.04890759671276809
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-politician,100,50,True,1395,4989,0.020044097013429546
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-scholar,64,50,True,1395,4989,0.01282822208859491
fewnerd,supervised,fine,BIO,k50_seed42,50,42,person-soldier,59,50,True,1395,4989,0.011826017237923432
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-airplane,53,50,True,1395,4989,0.01062337141711766
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-car,52,50,True,1395,4989,0.010422930446983364
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-food,55,50,True,1395,4989,0.01102425335738625
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-game,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-other,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-ship,65,50,True,1395,4989,0.013028663058729205
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-software,50,50,True,1395,4989,0.010022048506714773
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-train,51,50,True,1395,4989,0.010222489476849068
fewnerd,supervised,fine,BIO,k50_seed42,50,42,product-weapon,62,50,True,1395,4989,0.012427340148326319
fewnerd,supervised,fine,BIO,k5_seed142,5,142,art-broadcastprogram,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,art-film,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,art-music,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,art-other,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,art-painting,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,art-writtenart,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-airport,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-hospital,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-hotel,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-library,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-other,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-restaurant,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-sportsfacility,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,building-theater,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,event-attack/battle/war/militaryconflict,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,event-disaster,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,event-election,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,event-other,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,event-protest,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,event-sportsevent,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-GPE,74,5,True,159,524,0.14122137404580154
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-bodiesofwater,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-island,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-mountain,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-other,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-park,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,location-road/railway/highway/transit,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-company,18,5,True,159,524,0.03435114503816794
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-education,8,5,True,159,524,0.015267175572519083
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-government/governmentagency,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-media/newspaper,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-other,15,5,True,159,524,0.02862595419847328
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-politicalparty,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-religion,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-showorganization,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-sportsleague,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,organization-sportsteam,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-astronomything,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-award,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-biologything,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-chemicalthing,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-currency,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-disease,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-educationaldegree,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-god,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-language,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-law,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-livingthing,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,other-medical,20,5,True,159,524,0.03816793893129771
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-actor,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-artist/author,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-athlete,7,5,True,159,524,0.013358778625954198
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-director,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-other,23,5,True,159,524,0.04389312977099236
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-politician,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-scholar,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed142,5,142,person-soldier,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-airplane,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-car,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-food,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-game,9,5,True,159,524,0.01717557251908397
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-other,8,5,True,159,524,0.015267175572519083
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-ship,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-software,8,5,True,159,524,0.015267175572519083
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-train,6,5,True,159,524,0.011450381679389313
fewnerd,supervised,fine,BIO,k5_seed142,5,142,product-weapon,5,5,True,159,524,0.009541984732824428
fewnerd,supervised,fine,BIO,k5_seed242,5,242,art-broadcastprogram,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,art-film,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,art-music,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,art-other,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,art-painting,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,art-writtenart,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-airport,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-hospital,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-hotel,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-library,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-other,23,5,True,173,567,0.04056437389770723
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-restaurant,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-sportsfacility,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,building-theater,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,event-attack/battle/war/militaryconflict,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,event-disaster,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,event-election,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,event-other,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,event-protest,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,event-sportsevent,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-GPE,89,5,True,173,567,0.15696649029982362
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-bodiesofwater,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-island,9,5,True,173,567,0.015873015873015872
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-mountain,10,5,True,173,567,0.01763668430335097
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-other,14,5,True,173,567,0.024691358024691357
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-park,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,location-road/railway/highway/transit,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-company,10,5,True,173,567,0.01763668430335097
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-education,10,5,True,173,567,0.01763668430335097
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-government/governmentagency,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-media/newspaper,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-other,13,5,True,173,567,0.02292768959435626
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-politicalparty,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-religion,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-showorganization,7,5,True,173,567,0.012345679012345678
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-sportsleague,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,organization-sportsteam,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-astronomything,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-award,7,5,True,173,567,0.012345679012345678
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-biologything,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-chemicalthing,7,5,True,173,567,0.012345679012345678
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-currency,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-disease,7,5,True,173,567,0.012345679012345678
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-educationaldegree,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-god,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-language,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-law,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-livingthing,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,other-medical,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-actor,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-artist/author,13,5,True,173,567,0.02292768959435626
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-athlete,10,5,True,173,567,0.01763668430335097
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-director,12,5,True,173,567,0.021164021164021163
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-other,26,5,True,173,567,0.04585537918871252
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-politician,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-scholar,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,person-soldier,8,5,True,173,567,0.014109347442680775
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-airplane,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-car,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-food,7,5,True,173,567,0.012345679012345678
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-game,7,5,True,173,567,0.012345679012345678
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-other,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-ship,6,5,True,173,567,0.010582010582010581
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-software,10,5,True,173,567,0.01763668430335097
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-train,14,5,True,173,567,0.024691358024691357
fewnerd,supervised,fine,BIO,k5_seed242,5,242,product-weapon,5,5,True,173,567,0.008818342151675485
fewnerd,supervised,fine,BIO,k5_seed42,5,42,art-broadcastprogram,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,art-film,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,art-music,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,art-other,8,5,True,164,552,0.014492753623188406
fewnerd,supervised,fine,BIO,k5_seed42,5,42,art-painting,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,art-writtenart,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-airport,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-hospital,8,5,True,164,552,0.014492753623188406
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-hotel,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-library,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-other,16,5,True,164,552,0.028985507246376812
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-restaurant,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-sportsfacility,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,building-theater,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,event-attack/battle/war/militaryconflict,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,event-disaster,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,event-election,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,event-other,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,event-protest,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,event-sportsevent,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-GPE,71,5,True,164,552,0.1286231884057971
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-bodiesofwater,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-island,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-mountain,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-other,10,5,True,164,552,0.018115942028985508
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-park,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,location-road/railway/highway/transit,8,5,True,164,552,0.014492753623188406
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-company,20,5,True,164,552,0.036231884057971016
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-education,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-government/governmentagency,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-media/newspaper,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-other,18,5,True,164,552,0.03260869565217391
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-politicalparty,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-religion,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-showorganization,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-sportsleague,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,organization-sportsteam,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-astronomything,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-award,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-biologything,13,5,True,164,552,0.02355072463768116
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-chemicalthing,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-currency,8,5,True,164,552,0.014492753623188406
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-disease,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-educationaldegree,5,5,True,164,552,0.009057971014492754
